,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
65,2023-08-04,33260944,1543947432,46.5,46.7,46.1,46.5,-0.15,12568
66,2023-08-07,29058701,1351273836,46.3,46.75,46.3,46.4,-0.1,11250
67,2023-08-08,55313334,2530944669,46.4,46.4,45.55,45.55,-0.85,24610
68,2023-08-09,26156073,1191174000,45.55,45.75,45.3,45.6,0.05,11391
69,2023-08-10,38798375,1756564044,45.45,45.9,45.05,45.15,-0.45,19520
70,2023-08-11,15876057,722399472,45.35,45.8,45.3,45.35,0.2,8121
71,2023-08-14,36020419,1620625883,45.0,45.2,44.9,45.0,-0.35,14338
72,2023-08-15,21940399,994714002,45.15,45.5,45.05,45.45,0.45,7918
73,2023-08-16,77824562,3421479688,44.7,44.75,43.6,43.75,-1.7,44990
74,2023-08-17,55712890,2398938283,43.1,43.7,42.4,43.6,-0.15,28113
75,2023-08-18,37697680,1656964530,43.3,44.45,43.2,43.8,0.2,15902
76,2023-08-21,22996226,1004614908,43.9,44.2,43.5,43.65,-0.15,12723
77,2023-08-22,39803722,1737880925,43.95,44.15,43.5,43.6,-0.05,8397
78,2023-08-23,37799803,1637771391,43.55,43.6,42.95,43.4,-0.2,15962
79,2023-08-24,38399428,1694270957,43.9,44.4,43.65,44.35,0.95,14705
80,2023-08-25,37418365,1636430726,43.95,44.2,43.5,43.5,-0.85,18114
81,2023-08-28,84126718,3814905998,43.85,46.7,43.8,44.8,1.3,37603
82,2023-08-29,37852110,1715347068,45.5,45.8,45.05,45.3,0.5,18633
83,2023-08-30,46702986,2152818209,45.85,46.4,45.75,46.4,1.1,21714
84,2023-08-31,65180104,2991482192,46.6,46.6,45.5,45.5,-0.9,21932
85,2023-09-01,30315102,1393087844,46.0,46.15,45.7,45.95,0.45,11394
86,2023-09-04,23302058,1070604320,46.1,46.15,45.75,46.0,0.05,10249
87,2023-09-05,31988117,1478335556,46.15,46.55,45.8,46.55,0.55,12711
88,2023-09-06,38798427,1809684418,46.9,47.0,46.35,46.7,0.15,14793
89,2023-09-07,36684794,1684831610,46.15,46.25,45.7,45.75,-0.95,17494
90,2023-09-08,27449624,1252482975,45.3,45.95,45.2,45.7,-0.05,13508
91,2023-09-11,25787937,1184259556,45.75,46.1,45.55,46.05,0.35,11809
92,2023-09-12,36415167,1694736722,46.1,46.8,45.85,46.8,0.75,16185
93,2023-09-13,43525739,2052119727,47.0,47.4,46.95,47.1,0.3,19387
94,2023-09-14,27184070,1287067233,47.4,47.55,47.2,47.35,0.25,13654
95,2023-09-15,41872842,1983098130,47.45,47.6,46.85,47.6,0.25,13832
96,2023-09-18,42705491,1992880299,46.9,47.2,46.3,46.5,-1.1,16467
97,2023-09-19,22176897,1027229552,46.5,46.6,46.2,46.2,-0.3,11455
98,2023-09-20,29573407,1358086579,46.05,46.2,45.75,45.9,-0.3,12608
99,2023-09-21,31122172,1420571609,45.65,45.9,45.4,45.65,-0.25,13103
100,2023-09-22,31014824,1403024209,45.1,45.4,45.1,45.35,-0.3,14430
101,2023-09-25,35022874,1598230633,45.5,46.3,45.25,45.65,0.3,12770
102,2023-09-26,51261726,2308601038,45.55,45.6,44.75,44.75,-0.9,23989
103,2023-09-27,39260474,1739961252,44.45,44.65,44.15,44.4,-0.35,18636
104,2023-09-28,33138746,1494055058,44.75,45.3,44.7,45.2,0.8,10425
105,2023-10-02,25428183,1162309309,45.95,45.95,45.5,45.75,0.55,11853
106,2023-10-03,22738517,1035656813,45.7,45.9,45.25,45.25,-0.5,10458
107,2023-10-04,57163636,2527376012,44.5,44.7,44.0,44.1,-1.15,26277
108,2023-10-05,45430518,2043756319,44.45,45.35,44.3,45.15,1.05,16294
109,2023-10-06,17805502,805642099,45.5,45.5,45.05,45.2,0.05,8175
110,2023-10-11,84261769,3917165467,46.05,46.9,45.85,46.9,1.7,34458
111,2023-10-12,42182292,1972508832,47.0,47.05,46.25,47.0,0.1,20255
112,2023-10-13,42216874,1978883847,46.8,47.2,46.4,47.0,0.0,14301
113,2023-10-16,64667261,3044240742,46.35,47.5,46.1,47.15,0.15,26936
114,2023-10-17,106480362,5112724990,47.5,48.4,47.45,48.2,1.05,42691
115,2023-10-18,129644761,6315112702,48.3,49.15,47.85,48.45,0.25,56279
116,2023-10-19,104000318,5102493539,48.85,49.3,48.2,49.3,0.85,44936
117,2023-10-20,97148484,4778623497,49.5,49.95,48.55,48.7,-0.6,58056
118,2023-10-23,46566045,2268789380,48.65,49.2,48.5,48.6,-0.1,19319
119,2023-10-24,71519603,3443722700,48.8,49.2,47.4,48.3,-0.3,38065
120,2023-10-25,54853164,2676729160,48.45,49.2,48.0,49.05,0.75,22983
121,2023-10-26,100500655,4719808619,46.95,47.35,46.7,46.8,-2.25,44577
122,2023-10-27,42770047,1997541438,46.95,46.95,46.35,46.6,-0.2,17218
123,2023-10-30,34601022,1606129177,46.7,46.8,46.15,46.4,-0.2,15633
124,2023-10-31,44460541,2057102814,46.4,46.5,46.1,46.2,-0.2,15863
125,2023-11-01,32897484,1543297255,46.5,47.2,46.35,47.0,0.8,15078
126,2023-11-02,52322405,2511553301,47.9,48.3,47.6,48.25,1.25,21493
127,2023-11-03,81667457,4005557862,48.8,49.4,48.5,49.4,1.15,35210
128,2023-11-06,60698113,3008284524,50.0,50.1,49.2,49.4,0.0,28598
129,2023-11-07,32651776,1601338495,49.1,49.4,48.8,49.4,0.0,13778
130,2023-11-08,58575780,2858128569,49.2,49.65,48.35,48.5,-0.9,24326
131,2023-11-09,34582283,1673481784,48.1,48.7,48.1,48.6,0.1,12550
132,2023-11-10,22076913,1068315292,48.3,48.6,48.15,48.55,-0.05,9078
133,2023-11-13,52045327,2552942937,49.25,49.7,48.7,48.95,0.4,17288
134,2023-11-14,41752391,2025672285,48.75,48.9,48.2,48.55,-0.4,16379
135,2023-11-15,72851248,3571181900,49.25,49.5,48.7,49.1,0.55,22566
136,2023-11-16,31520668,1536603541,49.05,49.05,48.5,48.8,-0.3,10246
137,2023-11-17,101871140,5060200760,49.0,49.95,48.95,49.75,0.95,35800
138,2023-11-20,95022325,4786865425,50.2,51.2,49.9,50.3,0.55,41086
139,2023-11-21,66631623,3347783735,50.7,50.8,49.85,50.3,0.0,23498
140,2023-11-22,62616697,3130536968,49.85,50.3,49.25,50.0,-0.3,25082
141,2023-11-23,60185341,3031059372,50.5,50.7,50.1,50.5,0.5,19055
142,2023-11-24,86590485,4386144875,50.5,51.2,50.3,50.3,-0.2,26292
143,2023-11-27,71869442,3591155689,50.0,50.6,49.5,49.5,-0.8,20811
144,2023-11-28,80887530,3983213545,49.5,49.6,48.85,49.05,-0.45,28040
145,2023-11-29,62662148,3095589443,49.15,49.9,49.15,49.2,0.15,19932
146,2023-11-30,91627778,4507541812,49.3,49.8,48.9,48.9,-0.3,15479
147,2023-12-01,52413855,2593030940,49.0,49.7,49.0,49.7,0.8,15851
148,2023-12-04,44073178,2206086460,49.85,50.2,49.8,50.2,0.5,16004
149,2023-12-05,57352790,2832141153,49.8,49.8,49.2,49.2,-1.0,21028
150,2023-12-06,37088179,1818460823,49.3,49.4,48.9,48.9,-0.3,15771
151,2023-12-07,36348467,1764920256,49.0,49.1,48.35,48.45,-0.45,18760
152,2023-12-08,33771550,1643826535,48.8,49.05,48.55,48.55,0.1,11874
153,2023-12-11,28747435,1408888154,49.0,49.3,48.65,49.05,0.5,10646
154,2023-12-12,48759564,2418699258,49.45,49.9,49.2,49.9,0.85,17787
155,2023-12-13,48011008,2395718142,50.0,50.2,49.5,50.2,0.3,16454
156,2023-12-14,51665794,2597893588,50.4,50.5,50.0,50.4,0.2,20162
157,2023-12-15,84248251,4269101049,50.7,51.0,50.4,50.7,0.3,21969
158,2023-12-18,56409819,2834349486,50.2,50.6,49.9,50.6,-0.1,20688
159,2023-12-19,54317933,2707482713,50.3,50.4,49.55,50.0,-0.6,20051
160,2023-12-20,55317352,2753239561,50.0,50.2,49.55,49.85,-0.15,16480
161,2023-12-21,55666427,2735923640,49.25,49.4,49.0,49.4,-0.45,17079
162,2023-12-22,34140101,1696456277,49.45,50.0,49.3,50.0,0.6,11226
163,2023-12-25,34179124,1712653005,50.3,50.4,49.75,50.2,0.2,11857
164,2023-12-26,55428048,2809205386,50.5,51.0,50.2,50.8,0.6,21983
165,2023-12-27,221268028,11678431720,51.3,53.5,51.2,53.5,2.7,89859
166,2023-12-28,155444765,8327735674,54.3,54.8,52.5,52.5,-1.0,59323
167,2023-12-29,49249857,2575837986,52.7,52.9,51.8,52.6,0.1,21680
168,2024-01-02,64469157,3337876509,52.5,52.8,51.3,51.9,-0.7,27846
169,2024-01-03,76308719,3869890927,51.2,51.3,50.5,50.6,-1.3,34200
170,2024-01-04,56711446,2861011586,50.5,50.9,50.2,50.8,0.2,23566
171,2024-01-05,77544509,3973337817,51.6,52.2,50.6,50.8,0.0,31344
172,2024-01-08,64092871,3229432988,51.0,51.0,50.1,50.5,-0.3,23963
173,2024-01-09,50593743,2548847947,50.6,50.9,50.1,50.1,-0.4,18266
174,2024-01-10,40684069,2042674528,50.4,50.5,50.1,50.1,0.0,15261
175,2024-01-11,26953751,1351308013,50.2,50.3,50.0,50.1,0.0,10121
176,2024-01-12,30642163,1530478723,50.1,50.1,49.6,50.1,0.0,12491
177,2024-01-15,30603748,1547453746,50.4,50.8,50.1,50.8,0.7,11655
178,2024-01-16,49762012,2513377318,50.5,50.8,50.0,50.8,0.0,16656
179,2024-01-17,142201142,6983518625,50.0,50.0,48.5,48.6,-2.2,62090
180,2024-01-18,91616549,4413001403,48.6,48.9,47.55,48.1,-0.5,32962
181,2024-01-19,71132225,3483192895,49.9,49.9,48.3,49.2,1.1,23317
182,2024-01-22,73366549,3668853308,50.0,50.3,49.7,50.3,1.1,29772
183,2024-01-23,50811510,2554348047,50.8,50.9,49.95,50.2,-0.1,16482
184,2024-01-24,61136219,3089704317,50.7,50.8,50.3,50.6,0.4,25124
185,2024-01-25,174821417,9057760929,51.1,52.3,51.1,52.3,1.7,58239
186,2024-01-26,182721042,9187965232,50.8,51.1,49.8,49.8,-2.5,80073
187,2024-01-29,59931420,2970250877,49.65,49.9,49.4,49.45,-0.35,25854
188,2024-01-30,39162464,1946995448,49.65,49.9,49.6,49.6,0.15,14396
189,2024-01-31,55394159,2719300992,49.5,49.5,49.0,49.0,-0.6,26472
190,2024-02-01,64509722,3145103084,48.55,49.15,48.3,49.05,0.05,24782
191,2024-02-02,62489857,3039159283,48.85,48.9,48.5,48.55,-0.5,28423
192,2024-02-05,59465166,2861034508,48.0,48.25,47.85,48.1,-0.45,26411
193,2024-02-15,64569271,3160620508,49.0,49.2,48.55,49.2,1.1,23449
194,2024-02-16,37683995,1845599541,49.25,49.25,48.85,48.85,-0.35,17643
195,2024-02-19,27960632,1368485000,48.9,49.15,48.8,49.15,0.3,13169
196,2024-02-20,33636551,1659220297,49.0,49.65,48.95,49.25,0.1,12430
197,2024-02-21,64528307,3143231059,48.9,49.1,48.5,48.5,-0.75,33033
198,2024-02-22,44644288,2168657343,48.6,48.85,48.4,48.6,0.1,16957
199,2024-02-23,54889456,2659148404,48.5,48.9,48.15,48.15,-0.45,24904
200,2024-02-26,42843439,2057706944,48.0,48.25,47.85,48.0,-0.15,18257
201,2024-02-27,37011770,1787758914,48.1,48.7,48.05,48.15,0.15,13847
202,2024-02-29,66767382,3249495527,48.4,48.9,48.15,48.85,0.7,20632
203,2024-03-01,48226024,2346369143,49.0,49.0,48.3,48.3,-0.55,18589
204,2024-03-04,52771541,2574643578,48.5,48.95,48.45,48.85,0.55,16260
205,2024-03-05,46087724,2245502964,48.85,48.95,48.5,48.75,-0.1,16672
206,2024-03-06,50300410,2461776700,48.55,49.2,48.45,49.2,0.45,18346
207,2024-03-07,114848080,5737143749,49.6,50.2,49.55,50.2,1.0,41364
208,2024-03-08,286206476,14896133095,51.9,53.0,51.0,51.9,1.7,114074
209,2024-03-11,100660508,5173527934,52.0,52.4,50.8,51.6,-0.3,45701
210,2024-03-12,86503216,4502143216,51.6,52.5,51.3,52.5,0.9,37375
211,2024-03-13,125714150,6631604007,52.8,53.2,52.3,53.0,0.5,43625
212,2024-03-14,76635149,4021149246,53.0,53.0,52.0,52.6,-0.4,27893
213,2024-03-15,86070248,4473676615,52.3,52.4,51.6,51.9,-0.7,27385
214,2024-03-18,69546847,3573373681,51.5,52.0,51.0,51.8,-0.1,28351
215,2024-03-19,139477170,7364900344,51.4,53.5,51.3,53.0,1.2,51934
216,2024-03-20,130273933,6975100334,53.6,54.3,52.8,52.9,-0.1,53730
217,2024-03-21,69586119,3708124512,53.5,53.8,53.0,53.3,0.4,29844
218,2024-03-22,91497647,4797185914,53.3,53.3,52.0,52.4,-0.9,35218
219,2024-03-25,67657869,3499423085,52.2,52.2,51.5,51.8,-0.6,30213
220,2024-03-26,80119642,4114660347,51.8,52.1,50.8,51.7,-0.1,37437
221,2024-03-27,51375431,2637975611,51.6,51.7,51.1,51.5,-0.2,26650
222,2024-03-28,80545449,4169256426,51.5,52.1,51.2,52.0,0.5,35065
223,2024-03-29,139804606,7260218257,52.0,52.8,51.1,52.2,0.2,50023
224,2024-04-01,53425286,2769630682,52.4,52.5,51.6,51.7,-0.5,25046
225,2024-04-02,52989407,2769954659,52.0,52.7,51.9,52.1,0.4,22316
226,2024-04-03,41513410,2147921356,52.2,52.2,51.6,51.6,-0.5,23503
227,2024-04-08,35153942,1823031869,51.6,52.2,51.6,52.1,0.5,12823
228,2024-04-09,60785653,3180071492,52.4,52.6,52.1,52.4,0.3,18257
229,2024-04-10,103375567,5493808613,52.7,53.6,52.4,53.2,0.8,43553
230,2024-04-11,56228017,2945419764,52.7,52.9,52.1,52.5,-0.7,29248
231,2024-04-12,39697888,2092064569,52.6,52.9,52.5,52.7,0.2,16894
232,2024-04-15,57910087,2991533910,52.0,52.1,51.4,51.6,-1.1,25770
233,2024-04-16,86073736,4341880672,51.0,51.0,50.1,50.1,-1.5,42700
234,2024-04-17,50368442,2538681068,50.2,50.6,50.2,50.3,0.2,22391
235,2024-04-18,37906369,1900545238,50.1,50.3,49.9,50.2,-0.1,17140
236,2024-04-19,126047191,6193099683,49.45,49.45,48.7,49.1,-1.1,58393
237,2024-04-22,83956903,4084007371,48.65,49.1,48.3,48.9,-0.2,40327
238,2024-04-23,49212983,2408191051,49.1,49.45,48.7,48.7,-0.2,18358
239,2024-04-24,47014238,2335404580,49.25,50.2,49.1,50.2,1.5,20898
240,2024-04-25,65794653,3249540264,49.25,49.75,48.85,49.5,-0.7,22378
241,2024-04-26,44519621,2226884343,49.7,50.5,49.7,49.8,0.3,15983
242,2024-04-29,41749007,2098058674,50.3,50.5,49.9,50.4,0.6,16216
243,2024-04-30,49797236,2529951878,50.4,51.1,50.2,50.7,0.3,19918
244,2024-05-02,62149815,3132682097,50.2,50.9,50.0,50.3,-0.4,20802
245,2024-05-03,58695877,3010527017,51.1,51.5,50.9,51.4,1.1,21777
246,2024-05-06,43020456,2228147479,52.1,52.3,51.5,51.7,0.3,17811
247,2024-05-07,40541374,2096778150,52.0,52.1,51.4,51.6,-0.1,19160
248,2024-05-08,36552289,1893119752,51.9,51.9,51.4,51.9,0.3,15978
249,2024-05-09,29122384,1505353243,51.9,52.0,51.3,51.9,0.0,17794
250,2024-05-10,52335001,2716902164,51.5,52.3,51.4,52.2,0.3,22718
251,2024-05-13,36415724,1896144465,52.1,52.4,51.5,52.4,0.2,14747
252,2024-05-14,44384189,2314031285,52.3,52.4,51.8,52.1,-0.3,15824
253,2024-05-15,44368884,2312563075,52.3,52.4,51.8,51.8,-0.3,19420
254,2024-05-16,42044503,2192036276,52.1,52.3,51.9,52.1,0.3,16460
255,2024-05-17,61440655,3221674779,52.3,52.8,51.8,52.8,0.7,22976
256,2024-05-20,56043817,2965252502,53.0,53.1,52.5,53.1,0.3,23812
257,2024-05-21,102372434,5487686356,53.2,53.9,53.0,53.9,0.8,41586
258,2024-05-22,153992840,8437875840,54.5,55.2,54.3,55.0,1.1,65703
259,2024-05-23,134715883,7484909535,55.4,56.0,54.7,56.0,1.0,59271
260,2024-05-24,73376025,4033327311,55.0,55.5,54.6,54.6,-1.4,56959
261,2024-05-27,140149977,7953065477,54.8,57.9,54.8,56.6,2.0,61375
262,2024-05-28,78933216,4480238158,57.1,57.3,56.3,56.4,-0.2,39112
263,2024-05-29,76080366,4283968807,57.0,57.3,55.8,55.9,-0.5,27484
264,2024-05-30,74341759,4142865520,55.0,56.4,54.7,55.8,-0.1,34281
265,2024-05-31,169396613,9343161473,56.0,56.5,55.0,55.0,-0.8,33716
266,2024-06-03,72849744,4001318010,55.8,56.0,54.6,55.0,0.0,29672
267,2024-06-04,69733105,3777310927,54.5,54.7,53.9,54.3,-0.7,30018
268,2024-06-05,67417000,3605860800,53.8,53.9,53.2,53.5,-0.8,23703
