,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
94,2023-09-14,12661852,340825080,26.8,27.1,26.7,27.1,0.35,4200
95,2023-09-15,25508786,686064132,27.15,27.15,26.75,26.9,-0.2,6013
96,2023-09-18,5179989,139719278,26.9,27.05,26.9,27.0,0.1,2810
97,2023-09-19,7018592,189815234,27.0,27.1,26.9,27.1,0.1,2650
98,2023-09-20,10370603,279460051,27.0,27.0,26.85,27.0,-0.1,6269
99,2023-09-21,15925072,424234573,26.95,26.95,26.5,26.55,-0.45,9089
100,2023-09-22,9772215,259837975,26.45,26.65,26.45,26.65,0.1,4100
101,2023-09-25,8218503,219942001,26.65,26.9,26.6,26.9,0.25,4100
102,2023-09-26,14527820,386279484,26.8,26.85,26.5,26.55,-0.35,8298
103,2023-09-27,11410462,302201672,26.5,26.55,26.4,26.5,-0.05,7197
104,2023-09-28,7410379,196614710,26.5,26.6,26.45,26.55,0.05,4394
105,2023-10-02,9530150,252925839,26.55,26.6,26.5,26.55,0.0,4480
106,2023-10-03,7772895,205575999,26.45,26.5,26.35,26.4,-0.15,4720
107,2023-10-04,25726771,670955776,26.2,26.3,26.0,26.0,-0.4,13532
108,2023-10-05,12077523,316593989,26.05,26.35,26.0,26.2,0.2,4423
109,2023-10-06,10129682,267863172,26.2,26.6,26.2,26.55,0.35,3910
110,2023-10-11,20044984,535026702,26.7,26.9,26.45,26.85,0.3,7350
111,2023-10-12,13062760,351707112,26.95,27.0,26.75,27.0,0.15,4271
112,2023-10-13,8973727,239788142,26.8,26.85,26.6,26.7,-0.3,4312
113,2023-10-16,10051807,268334620,26.6,26.8,26.55,26.75,0.05,4249
114,2023-10-17,10582080,281648101,26.8,26.8,26.5,26.65,-0.1,5414
115,2023-10-18,8814765,234904506,26.75,26.75,26.55,26.7,0.05,4085
116,2023-10-19,11126303,294399064,26.55,26.6,26.35,26.4,-0.3,6223
117,2023-10-20,20453194,534453821,26.2,26.35,25.9,26.2,-0.2,8249
118,2023-10-23,10279852,268110914,26.15,26.3,26.0,26.0,-0.2,4818
119,2023-10-24,12030855,312987319,26.05,26.15,25.95,26.0,0.0,6033
120,2023-10-25,10216396,265842348,26.1,26.2,25.95,25.95,-0.05,4931
121,2023-10-26,14976924,387459549,25.85,26.0,25.8,25.85,-0.1,6419
122,2023-10-27,7542646,196126479,25.95,26.15,25.9,26.0,0.15,3608
123,2023-10-30,10706467,277638716,26.0,26.1,25.9,25.9,-0.1,4608
124,2023-10-31,8702049,225474696,25.9,26.0,25.85,25.9,0.0,3309
125,2023-11-01,5795566,151372194,26.0,26.3,25.95,26.15,0.25,2860
126,2023-11-02,7037266,185742999,26.3,26.5,26.25,26.35,0.2,3315
127,2023-11-03,10235956,272193196,26.5,26.75,26.35,26.7,0.35,3900
128,2023-11-06,15448832,415024380,26.8,27.0,26.7,26.9,0.2,5575
129,2023-11-07,7763066,208413194,26.9,26.9,26.75,26.85,-0.05,3874
130,2023-11-08,9163147,246137478,26.95,26.95,26.75,26.85,0.0,2769
131,2023-11-09,9171607,246259030,26.9,26.95,26.75,26.8,-0.05,2729
132,2023-11-10,6793465,182421791,26.75,26.95,26.7,26.85,0.05,2742
133,2023-11-13,9086568,243939459,26.85,26.9,26.7,26.9,0.05,3035
134,2023-11-14,9248667,248967807,26.95,27.0,26.8,26.95,0.05,2959
135,2023-11-15,18676110,506250086,27.1,27.2,27.0,27.15,0.2,6409
136,2023-11-16,22170764,606519888,27.25,27.5,27.2,27.5,0.35,6920
137,2023-11-17,16137343,444304864,27.5,27.65,27.35,27.55,0.05,6118
138,2023-11-20,9174127,251113873,27.5,27.5,27.25,27.45,-0.1,5680
139,2023-11-21,22899517,636058824,27.5,27.85,27.45,27.85,0.4,7313
140,2023-11-22,10036735,278378362,27.75,27.85,27.65,27.7,-0.15,4699
141,2023-11-23,10787060,298175144,27.65,27.8,27.5,27.65,-0.05,3943
142,2023-11-24,13967049,386791894,27.7,27.9,27.55,27.65,0.0,4332
143,2023-11-27,16922696,467772776,27.7,27.95,27.45,27.45,-0.2,7542
144,2023-11-28,21595381,598874732,27.65,27.95,27.55,27.6,0.15,6791
145,2023-11-29,16308984,451032489,27.75,27.85,27.5,27.5,-0.1,4936
146,2023-11-30,32427625,898050719,27.55,27.8,27.55,27.7,0.2,5167
147,2023-12-01,16139705,443014467,27.6,27.7,27.3,27.35,-0.35,6418
148,2023-12-04,15784853,432041018,27.35,27.55,27.25,27.35,0.0,5317
149,2023-12-05,9386470,256222551,27.25,27.35,27.2,27.35,0.0,4213
150,2023-12-06,11437139,315753491,27.35,27.75,27.35,27.6,0.25,4066
151,2023-12-07,7298536,200542388,27.5,27.6,27.4,27.45,-0.15,3477
152,2023-12-08,7037081,193775631,27.65,27.65,27.45,27.6,0.15,2434
153,2023-12-11,6666473,183316426,27.6,27.65,27.4,27.55,-0.05,3005
154,2023-12-12,8473601,232955721,27.65,27.65,27.4,27.5,-0.05,2683
155,2023-12-13,8718770,238507331,27.5,27.5,27.25,27.4,-0.1,4208
156,2023-12-14,11402468,314692048,27.4,27.7,27.35,27.6,0.2,4411
157,2023-12-15,20577080,564825424,27.7,27.7,27.35,27.35,-0.25,6649
158,2023-12-18,5642212,154865873,27.35,27.5,27.35,27.5,0.15,3065
159,2023-12-19,10891423,296718704,27.3,27.35,27.15,27.2,-0.3,5102
160,2023-12-20,19267119,519520855,27.2,27.3,26.8,26.9,-0.3,8975
161,2023-12-21,9143104,244706211,26.7,26.85,26.65,26.8,-0.1,4782
162,2023-12-22,7153448,191543814,26.8,26.9,26.7,26.75,-0.05,3678
163,2023-12-25,4050446,108475996,26.75,26.9,26.65,26.85,0.1,2843
164,2023-12-26,5431680,146318572,26.85,27.0,26.8,27.0,0.15,2540
165,2023-12-27,9772544,264914466,27.0,27.2,26.95,27.2,0.2,4430
166,2023-12-28,9560786,261119784,27.1,27.45,27.1,27.45,0.25,3888
167,2023-12-29,8734683,239006349,27.4,27.45,27.25,27.4,-0.05,3506
168,2024-01-02,11431563,312206825,27.3,27.45,27.2,27.25,-0.15,4220
169,2024-01-03,13309178,359228032,27.1,27.15,26.8,27.0,-0.25,6020
170,2024-01-04,7782857,210530596,27.0,27.2,26.9,27.0,0.0,2662
171,2024-01-05,8624084,233963095,27.0,27.25,27.0,27.0,0.0,3313
172,2024-01-08,9248145,251988233,27.0,27.4,27.0,27.25,0.25,3919
173,2024-01-09,9216003,250346743,27.3,27.35,27.0,27.05,-0.2,3821
174,2024-01-10,8788238,237154485,27.15,27.15,26.9,26.9,-0.15,3994
175,2024-01-11,8749282,236965093,26.9,27.2,26.9,27.05,0.15,2641
176,2024-01-12,8407252,226432040,26.9,27.05,26.85,26.9,-0.15,4702
177,2024-01-15,11660774,313665883,26.9,27.0,26.8,26.8,-0.1,4531
178,2024-01-16,22522597,598501873,26.7,26.8,26.45,26.5,-0.3,11271
179,2024-01-17,29965641,786997589,26.3,26.45,26.1,26.1,-0.4,14949
180,2024-01-18,10780725,283050047,26.15,26.4,26.15,26.2,0.1,4728
181,2024-01-19,12561434,331420747,26.15,26.5,26.1,26.45,0.25,4738
182,2024-01-22,9161262,242540491,26.5,26.55,26.4,26.4,-0.05,4108
183,2024-01-23,9184398,243509962,26.4,26.6,26.35,26.5,0.1,3147
184,2024-01-24,7625314,202584584,26.45,26.65,26.45,26.6,0.1,4224
185,2024-01-25,6507820,173373844,26.6,26.75,26.55,26.65,0.05,2811
186,2024-01-26,9357333,250906439,26.55,26.95,26.55,26.85,0.2,3578
187,2024-01-29,7441990,199825457,26.8,26.95,26.75,26.8,-0.05,4092
188,2024-01-30,11939064,317679725,26.8,26.9,26.5,26.5,-0.3,5608
189,2024-01-31,11936787,317509906,26.5,26.7,26.45,26.6,0.1,3349
190,2024-02-01,15832173,424433468,26.75,26.9,26.65,26.9,0.3,3706
191,2024-02-02,8605469,231902022,26.9,27.05,26.8,27.0,0.1,3502
192,2024-02-05,11087988,297443656,26.7,26.95,26.65,26.8,-0.2,4832
193,2024-02-15,19999651,536876673,26.75,27.1,26.7,26.75,-0.05,9446
194,2024-02-16,11380959,306127050,26.8,27.15,26.75,26.85,0.1,4523
195,2024-02-19,15353265,416559122,27.05,27.25,26.9,27.2,0.35,5408
196,2024-02-20,12933529,353827087,27.05,27.5,27.05,27.4,0.2,4607
197,2024-02-21,15159328,412492284,27.4,27.4,27.15,27.2,-0.2,5624
198,2024-02-22,10025091,273000666,27.2,27.3,27.15,27.25,0.05,3810
199,2024-02-23,6221644,169159672,27.2,27.25,27.15,27.15,-0.1,3474
200,2024-02-26,16249855,438166519,27.05,27.05,26.9,26.9,-0.25,7015
201,2024-02-27,13172155,355228228,26.9,27.1,26.9,26.9,0.0,4750
202,2024-02-29,26947842,729557480,26.9,27.25,26.9,27.1,0.2,5009
203,2024-03-01,8779962,237545472,27.0,27.1,27.0,27.05,-0.05,4334
204,2024-03-04,20411443,550127577,26.95,27.05,26.85,26.95,-0.1,7188
205,2024-03-05,16236722,437370185,26.95,27.0,26.9,26.9,-0.05,6409
206,2024-03-06,9768129,264253005,27.0,27.1,26.9,27.1,0.2,4818
207,2024-03-07,12113776,327083688,26.9,27.1,26.9,27.0,-0.1,5080
208,2024-03-08,14422518,391086721,26.95,27.2,26.95,27.1,0.1,5046
209,2024-03-11,12958148,351182686,27.05,27.2,27.0,27.05,-0.05,4600
210,2024-03-12,15088700,408275094,27.1,27.2,27.0,27.05,0.0,5063
211,2024-03-13,17732588,482367034,27.0,27.3,27.0,27.25,0.2,6481
212,2024-03-14,27217245,749244738,27.25,27.65,27.25,27.65,0.4,7863
213,2024-03-15,38259011,1052946856,27.65,27.65,27.35,27.6,-0.05,9537
214,2024-03-18,12872472,353675821,27.55,27.6,27.35,27.45,-0.15,5321
215,2024-03-19,11127278,304641615,27.3,27.45,27.3,27.35,-0.1,3926
216,2024-03-20,17301109,471500614,27.3,27.4,27.2,27.2,-0.15,5869
217,2024-03-21,15616062,429501610,27.35,27.6,27.3,27.55,0.35,5285
218,2024-03-22,13596409,374528713,27.55,27.6,27.45,27.6,0.05,4109
219,2024-03-25,9565025,264055322,27.6,27.7,27.5,27.7,0.1,5162
220,2024-03-26,12765500,354149308,27.6,27.85,27.6,27.8,0.1,4411
221,2024-03-27,7294138,202436748,27.8,27.85,27.7,27.7,-0.1,4140
222,2024-03-28,13887678,383148310,27.7,27.75,27.5,27.6,-0.1,4488
223,2024-03-29,14324165,396850072,27.65,27.8,27.5,27.7,0.1,3734
224,2024-04-01,8181500,227414398,27.8,27.95,27.7,27.75,0.05,4068
225,2024-04-02,8301509,229776265,27.65,27.75,27.6,27.75,0.0,5929
226,2024-04-03,21208400,579102244,27.65,27.65,27.15,27.15,-0.6,8086
227,2024-04-08,8854638,242656556,27.2,27.5,27.2,27.45,0.3,4049
228,2024-04-09,9295965,255724434,27.45,27.6,27.4,27.55,0.1,3237
229,2024-04-10,11114003,306115621,27.6,27.65,27.45,27.5,-0.05,3627
230,2024-04-11,8301793,227618384,27.4,27.55,27.35,27.45,-0.05,3580
231,2024-04-12,11858281,323603812,27.3,27.4,27.2,27.35,-0.1,4996
232,2024-04-15,8665414,236091286,27.25,27.4,27.15,27.2,-0.15,4153
233,2024-04-16,30154432,811180632,27.1,27.2,26.75,26.75,-0.45,14121
234,2024-04-17,11708120,314593810,26.8,27.0,26.75,26.9,0.15,4778
235,2024-04-18,12518762,337088022,26.8,27.05,26.75,26.9,0.0,3929
236,2024-04-19,27663667,736999932,26.85,26.95,26.4,26.65,-0.25,11680
237,2024-04-22,13186036,356734028,26.8,27.2,26.8,27.1,0.45,4467
238,2024-04-23,13367478,362013429,27.0,27.2,26.95,27.15,0.05,4657
239,2024-04-24,8459777,229942821,27.25,27.3,27.05,27.2,0.05,3600
240,2024-04-25,14535074,391685170,27.1,27.1,26.9,26.9,-0.3,6918
241,2024-04-26,10416831,280736949,26.95,27.1,26.85,26.95,0.05,4991
242,2024-04-29,24870769,680626516,27.0,27.55,27.0,27.5,0.55,7019
243,2024-04-30,12950201,354839258,27.3,27.5,27.3,27.35,-0.15,4780
244,2024-05-02,14190360,389389901,27.35,27.6,27.3,27.35,0.0,4858
245,2024-05-03,8622943,236901682,27.45,27.55,27.4,27.4,0.05,3585
246,2024-05-06,28764543,799609016,27.45,28.0,27.4,27.9,0.5,7969
247,2024-05-07,12001342,333924223,28.0,28.0,27.7,27.8,-0.1,4575
248,2024-05-08,17985333,501374192,27.8,28.0,27.7,28.0,0.2,9063
249,2024-05-09,12731484,354216594,28.0,28.0,27.65,27.75,-0.25,5081
250,2024-05-10,21567602,601316848,27.8,28.0,27.75,27.9,0.15,5701
251,2024-05-13,14351123,398164690,28.0,28.0,27.65,27.8,-0.1,6724
252,2024-05-14,16663257,457601812,27.8,27.8,27.35,27.4,-0.4,6506
253,2024-05-15,14614052,403691390,27.6,27.8,27.45,27.6,0.2,5501
254,2024-05-16,18019267,500278717,27.8,27.85,27.65,27.75,0.15,5233
255,2024-05-17,41306046,1155195454,27.65,28.15,27.6,28.05,0.3,10139
256,2024-05-20,66487587,1906210554,28.35,28.9,28.2,28.9,0.85,22058
257,2024-05-21,44868660,1273811870,28.65,28.65,28.1,28.35,-0.55,17676
258,2024-05-22,30864653,876533757,28.4,28.6,28.1,28.5,0.15,9859
259,2024-05-23,40273838,1146349713,28.2,28.95,28.1,28.95,0.45,15488
260,2024-05-24,27259284,771645877,28.5,28.55,28.2,28.2,-0.75,14290
261,2024-05-27,27512052,774507539,28.15,28.3,27.95,28.3,0.1,8146
262,2024-05-28,11221173,315919027,28.2,28.3,28.05,28.05,-0.25,4259
263,2024-05-29,31330277,869495297,27.9,28.0,27.6,27.6,-0.45,10112
264,2024-05-30,24716965,677350089,27.4,27.6,27.3,27.3,-0.3,10356
265,2024-05-31,62256529,1712841332,27.3,27.7,27.3,27.5,0.2,5307
266,2024-06-03,11795606,325037086,27.6,27.65,27.5,27.55,0.05,5822
267,2024-06-04,14079391,386696336,27.35,27.65,27.35,27.45,-0.1,4762
268,2024-06-05,13389000,368125600,27.4,27.65,27.4,27.45,0.0,2862
