,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
49,2023-07-12,4090242,431166912,105.0,106.0,104.0,105.5,0.0,1851
50,2023-07-13,3286600,352719212,106.0,108.0,105.5,107.5,2.0,1871
51,2023-07-14,4191096,456768239,108.0,110.0,107.5,109.5,2.0,2669
52,2023-07-17,3120346,345899948,109.5,112.0,109.0,111.5,2.0,2728
53,2023-07-18,5283123,587360034,111.0,112.0,110.0,112.0,0.5,3491
54,2023-07-19,5114415,569569859,112.0,112.0,110.5,111.0,-1.0,3223
55,2023-07-20,6083664,669995950,110.5,111.0,108.0,110.5,-0.5,3640
56,2023-07-21,6288419,699021224,109.0,112.0,109.0,111.5,1.0,3690
57,2023-07-24,7845296,867359907,110.5,111.0,108.5,111.0,-0.5,4302
58,2023-07-25,6460742,712241537,111.0,112.5,108.5,110.0,-1.0,3420
59,2023-07-26,8536832,933671712,110.0,110.5,108.0,110.0,0.0,4161
60,2023-07-27,7504853,830963443,110.0,112.5,109.0,111.5,1.5,3943
61,2023-07-28,6855036,765372647,111.5,112.0,111.0,111.5,0.0,3760
62,2023-07-31,9750943,1076925285,111.5,112.0,109.5,110.5,-1.0,4054
63,2023-08-01,16936706,1705031491,101.0,101.5,96.5,97.1,0.0,7750
64,2023-08-02,7217533,686230917,97.5,97.5,93.9,95.4,-1.7,5611
65,2023-08-04,7299600,680506805,95.0,95.1,92.0,93.7,-1.7,5712
66,2023-08-07,3386018,321109143,93.7,95.7,93.7,95.7,2.0,2322
67,2023-08-08,3574623,342907373,95.6,96.7,95.0,96.5,0.8,2602
68,2023-08-09,2735404,262691159,96.4,97.0,95.0,97.0,0.5,2424
69,2023-08-10,3749996,354288717,96.5,96.6,93.7,94.6,-2.4,3146
70,2023-08-11,1808046,171857699,94.5,95.7,94.2,95.7,1.1,1255
71,2023-08-14,3190885,304868496,95.6,96.0,94.9,96.0,0.3,2269
72,2023-08-15,2781174,265393888,96.1,96.2,94.8,94.8,-1.2,2746
73,2023-08-16,2455690,232693140,94.1,95.4,94.1,94.8,0.0,1763
74,2023-08-17,3285989,309228357,93.4,94.8,93.3,94.6,-0.2,2492
75,2023-08-18,2490368,234579713,94.5,94.8,93.8,94.1,-0.5,2120
76,2023-08-21,1636847,156502015,94.2,96.3,94.2,96.1,2.0,1310
77,2023-08-22,1536681,146845714,96.3,96.4,95.2,95.4,-0.7,1163
78,2023-08-23,805313,77069176,95.4,96.0,95.1,95.7,0.3,811
79,2023-08-24,1958624,189296329,96.7,97.0,96.2,96.7,1.0,1597
80,2023-08-25,1885382,183089975,96.5,97.8,96.4,96.7,0.0,1674
81,2023-08-28,1586368,153767939,97.4,97.5,96.5,97.2,0.5,1758
82,2023-08-29,1100542,107220068,97.5,97.8,96.7,97.7,0.5,842
83,2023-08-30,1887861,185736616,97.8,98.8,97.8,98.5,0.8,1609
84,2023-08-31,1646352,163489226,98.5,99.7,98.5,99.7,1.2,1268
85,2023-09-01,1890969,188861445,99.8,100.5,99.3,99.9,0.2,1519
86,2023-09-04,1369745,136460023,100.5,100.5,99.0,99.6,-0.3,1329
87,2023-09-05,3917276,397511645,100.0,103.0,99.9,102.5,2.9,2531
88,2023-09-06,4317032,447401333,102.5,105.0,101.5,104.0,1.5,3236
89,2023-09-07,3820908,400484721,103.0,106.0,102.5,104.5,0.5,2931
90,2023-09-08,2373892,245897148,104.0,105.0,102.5,103.5,-1.0,1747
91,2023-09-11,2622943,271710286,104.5,105.0,102.5,103.5,0.0,1648
92,2023-09-12,3501237,363214769,104.5,105.0,102.5,103.0,-0.5,2175
93,2023-09-13,2915033,304624347,103.5,105.5,103.0,105.0,2.0,2184
94,2023-09-14,4022679,424655378,105.0,106.5,104.5,105.0,0.0,2638
95,2023-09-15,5754975,607317082,105.0,106.5,104.5,105.5,0.5,2351
96,2023-09-18,3545750,374254929,105.0,106.5,104.5,105.0,-0.5,1947
97,2023-09-19,2642598,276665175,106.0,106.0,104.0,104.5,-0.5,1386
98,2023-09-20,2630059,275686749,105.0,105.5,104.0,104.5,0.0,1864
99,2023-09-21,3465291,356706066,104.5,105.0,101.5,103.0,-1.5,1733
100,2023-09-22,2833388,289935193,103.0,103.5,101.0,102.5,-0.5,1629
101,2023-09-25,2012098,209521320,103.5,105.0,103.0,104.0,1.5,1556
102,2023-09-26,1881935,192790443,103.5,104.0,101.5,102.5,-1.5,1443
103,2023-09-27,2310527,234315725,101.5,102.0,100.5,101.5,-1.0,1332
104,2023-09-28,2336752,238040252,102.0,103.5,101.0,101.5,0.0,1261
105,2023-10-02,2060122,212326804,102.0,104.0,102.0,104.0,2.5,1474
106,2023-10-03,1898326,195467980,104.0,104.0,102.0,102.5,-1.5,1453
107,2023-10-04,2507399,253662404,101.0,102.5,100.0,102.0,-0.5,1748
108,2023-10-05,2262503,228059611,102.0,102.5,100.5,100.5,-1.5,1773
109,2023-10-06,1591560,161400926,100.5,102.0,100.5,102.0,1.5,1491
110,2023-10-11,3680985,377750894,103.0,104.0,101.0,103.0,1.0,2150
111,2023-10-12,2072610,214967838,104.5,104.5,102.5,104.5,1.5,1327
112,2023-10-13,4470613,473881761,104.5,107.0,103.5,107.0,2.5,2885
113,2023-10-16,1877267,197634349,106.0,106.0,104.5,105.0,-2.0,1910
114,2023-10-17,3916105,420230061,105.5,108.0,105.5,107.5,2.5,2757
115,2023-10-18,6209818,673827182,107.5,109.0,107.0,109.0,1.5,1945
116,2023-10-19,1935066,207993394,108.5,109.0,106.5,107.0,-2.0,1589
117,2023-10-20,3206549,343964004,106.5,108.5,106.5,107.0,0.0,1825
118,2023-10-23,2606826,279876468,107.5,109.0,106.0,106.5,-0.5,1877
119,2023-10-24,1552038,166231011,106.5,108.0,106.5,107.5,1.0,1172
120,2023-10-25,2223650,237330528,107.0,108.0,106.0,106.0,-1.5,2068
121,2023-10-26,3707064,394322584,105.0,107.5,104.0,106.5,0.5,1961
122,2023-10-27,2333054,246140454,106.5,106.5,104.5,105.0,-1.5,2351
123,2023-10-30,2258405,238875224,104.0,107.0,104.0,105.5,0.5,1662
124,2023-10-31,1873132,197120323,106.0,106.0,104.5,105.0,-0.5,1026
125,2023-11-01,2465119,261798768,105.0,107.5,105.0,106.0,1.0,1448
126,2023-11-02,2360017,253513527,107.0,108.0,106.5,108.0,2.0,1277
127,2023-11-03,1850892,199224157,107.5,108.0,107.0,108.0,0.0,1312
128,2023-11-06,2964290,319873184,108.5,108.5,107.0,108.0,0.0,1856
129,2023-11-07,3128462,337801712,108.0,108.5,107.0,108.0,0.0,1998
130,2023-11-08,3092121,333070114,108.0,108.5,106.5,107.5,-0.5,1749
131,2023-11-09,1875896,201632659,107.5,108.0,106.5,107.5,0.0,1449
132,2023-11-10,1701569,182896955,107.0,108.0,107.0,107.5,0.0,1027
133,2023-11-13,1191181,127263111,108.0,108.0,106.0,106.5,-1.0,977
134,2023-11-14,1804125,194966505,107.5,108.5,107.0,108.5,2.0,1268
135,2023-11-15,3085635,335912085,109.0,109.5,107.5,109.0,0.5,2098
136,2023-11-16,1613214,175527083,110.0,110.0,108.0,108.5,-0.5,1424
137,2023-11-17,1678153,181835462,108.5,109.0,107.5,108.0,-0.5,1048
138,2023-11-20,1251653,134430601,108.0,108.0,107.0,107.0,-1.0,1003
139,2023-11-21,1859694,199049399,107.0,107.5,106.5,107.0,0.0,1362
140,2023-11-22,2504234,269844477,107.5,108.5,106.5,108.0,1.0,1298
141,2023-11-23,1065352,114772699,107.5,108.0,107.0,108.0,0.0,773
142,2023-11-24,1208612,130270749,108.5,108.5,107.5,107.5,-0.5,934
143,2023-11-27,1340748,145273834,108.0,109.0,107.5,108.5,1.0,1021
144,2023-11-28,1621376,176895284,109.0,109.5,107.5,109.5,1.0,1276
145,2023-11-29,4685543,520695761,110.0,112.0,109.5,112.0,2.5,3174
146,2023-11-30,2659036,297925141,113.0,113.5,111.0,112.0,0.0,1721
147,2023-12-01,3880133,440549960,112.0,115.0,110.5,115.0,3.0,2768
148,2023-12-04,2385948,274832516,116.5,116.5,114.0,115.5,0.5,1963
149,2023-12-05,3798067,442947332,114.5,117.5,114.5,117.0,1.5,3038
150,2023-12-06,2594521,303433818,117.0,118.5,115.0,117.5,0.5,2178
151,2023-12-07,1435933,166499748,117.5,117.5,115.5,115.5,-2.0,1195
152,2023-12-08,8238273,997341284,117.0,124.5,117.0,121.5,6.0,5854
153,2023-12-11,2720547,332196509,122.0,123.0,120.5,123.0,1.5,2940
154,2023-12-12,12665547,1633454435,123.0,132.0,122.5,131.0,8.0,8933
155,2023-12-13,10889109,1446023047,131.0,135.0,129.5,135.0,4.0,6949
156,2023-12-14,21208075,3046279472,139.5,148.5,137.5,148.5,13.5,12775
157,2023-12-15,23227322,3472763193,145.5,154.0,141.5,152.5,4.0,14209
158,2023-12-18,12407384,1835873322,148.0,151.0,145.0,148.5,-4.0,7468
159,2023-12-19,16263880,2351298374,141.0,148.5,139.5,147.5,-1.0,8717
160,2023-12-20,11628435,1689426206,147.0,149.5,143.5,145.0,-2.5,7686
161,2023-12-21,8449156,1218411179,144.0,146.0,142.5,144.5,-0.5,4046
162,2023-12-22,6977933,1001437081,145.0,145.0,141.5,144.0,-0.5,3864
163,2023-12-25,3720924,530600101,144.5,145.0,140.0,143.5,-0.5,4288
164,2023-12-26,5183674,758431595,143.5,148.0,143.0,148.0,4.5,3509
165,2023-12-27,5215763,750002905,147.5,148.0,141.5,143.5,-4.5,3933
166,2023-12-28,3705058,529337901,145.0,145.0,141.5,142.0,-1.5,2354
167,2023-12-29,3278818,463963776,142.0,143.0,140.0,141.0,-1.0,2032
168,2024-01-02,8521222,1171706403,140.5,140.5,136.5,136.5,-4.5,4533
169,2024-01-03,8727480,1177579083,135.0,136.5,133.5,135.5,-1.0,5364
170,2024-01-04,10113636,1350043985,135.5,136.5,131.0,135.0,-0.5,5969
171,2024-01-05,6945496,918102552,135.0,135.0,130.5,133.0,-2.0,3439
172,2024-01-08,5373567,704286589,133.0,133.0,130.0,130.5,-2.5,3233
173,2024-01-09,5562407,728191701,132.0,132.5,130.0,130.0,-0.5,3045
174,2024-01-10,6309877,829895783,132.0,132.5,130.0,132.0,2.0,3609
175,2024-01-11,14878066,1929184107,134.5,135.0,127.0,129.0,-3.0,8879
176,2024-01-12,5750933,732670401,128.5,129.0,126.0,127.0,-2.0,3948
177,2024-01-15,7858723,1005339701,127.0,129.5,126.0,128.5,1.5,4043
178,2024-01-16,9013633,1176300919,127.5,132.0,126.0,132.0,3.5,5263
179,2024-01-17,8357363,1101951270,131.0,133.0,130.0,132.0,0.0,4822
180,2024-01-18,4356940,570849667,132.0,132.5,129.5,131.0,-1.0,2700
181,2024-01-19,4344013,573989150,132.0,133.0,131.0,133.0,2.0,2576
182,2024-01-22,5439646,726742827,134.5,135.0,132.0,135.0,2.0,3232
183,2024-01-23,18697800,2671424744,138.0,147.0,137.0,143.5,8.5,11176
184,2024-01-24,8336028,1180558581,145.0,145.0,140.0,141.0,-2.5,5168
185,2024-01-25,16976414,2486348345,143.0,150.0,142.0,145.5,4.5,11565
186,2024-01-26,10401854,1519845858,144.0,148.5,143.5,145.0,-0.5,8892
187,2024-01-29,8086811,1191288349,146.0,149.5,144.5,149.5,4.5,4862
188,2024-01-30,7474342,1109294642,149.5,150.0,147.0,148.5,-1.0,5248
189,2024-01-31,11622737,1666568867,144.0,146.0,140.5,145.5,-3.0,8306
190,2024-02-01,5218067,755642344,144.5,146.0,143.5,145.5,0.0,3372
191,2024-02-02,6076664,884079088,147.0,147.0,143.5,146.5,1.0,3479
192,2024-02-05,7209599,1063687785,145.5,149.0,145.0,147.5,1.0,4504
193,2024-02-15,10037662,1506985298,148.5,152.0,147.5,151.0,3.5,6916
194,2024-02-16,4834806,722087157,151.5,152.0,146.5,150.5,-0.5,3848
195,2024-02-19,4399847,643871719,150.5,151.0,144.5,146.0,-4.5,3810
196,2024-02-20,4291420,623710563,146.0,146.5,144.5,145.0,-1.0,2527
197,2024-02-21,3410580,500630327,146.0,149.0,145.5,146.5,1.5,2333
198,2024-02-22,3454286,503321688,146.5,147.0,144.0,146.5,0.0,2576
199,2024-02-23,7286474,1089311068,147.5,151.5,147.0,149.5,3.0,5074
200,2024-02-26,9577868,1462929287,150.5,158.5,150.0,150.0,0.5,7169
201,2024-02-27,3847106,576856179,149.5,153.0,147.5,150.0,0.0,3386
202,2024-02-29,11402695,1781653008,150.5,160.5,150.0,156.0,6.0,8022
203,2024-03-01,8706430,1359141750,157.0,158.5,153.0,156.0,0.0,6637
204,2024-03-04,18372115,3042402000,161.0,169.0,160.5,166.0,10.0,10712
205,2024-03-05,10487341,1750966670,166.0,170.0,163.5,170.0,4.0,9970
206,2024-03-06,9197632,1561483604,168.5,172.0,166.5,172.0,2.0,11626
207,2024-03-07,15362408,2592660170,173.0,175.0,164.0,171.0,-1.0,15351
208,2024-03-08,24757105,4306195189,173.5,182.5,165.5,171.5,0.5,18320
209,2024-03-11,9687506,1656311097,171.5,174.0,168.0,170.0,-1.5,11129
210,2024-03-12,8573417,1489814118,170.0,176.5,168.0,175.0,5.0,8701
211,2024-03-13,19182044,3532457807,178.0,189.5,176.0,187.5,12.5,14424
212,2024-03-14,12155540,2238866367,188.0,188.0,180.5,185.0,-2.5,17983
213,2024-03-15,14782344,2785370570,183.0,193.5,179.5,190.0,5.0,14649
214,2024-03-18,14024814,2724431326,191.0,197.5,189.0,197.5,7.5,15090
215,2024-03-19,13644007,2703083497,197.0,201.5,194.5,196.0,-1.5,14967
216,2024-03-20,15998014,3198095188,195.0,209.5,194.0,195.5,-0.5,15673
217,2024-03-21,13735031,2717482808,200.0,203.0,192.5,197.5,2.0,13396
218,2024-03-22,7517404,1466889358,199.0,199.0,192.5,195.0,-2.5,11418
219,2024-03-25,9937435,1890506128,192.5,195.0,188.0,188.5,-6.5,12344
220,2024-03-26,6785645,1269828308,191.0,192.5,182.5,186.5,-2.0,8984
221,2024-03-27,6209912,1160735604,188.0,191.0,183.0,188.0,1.5,16265
222,2024-03-28,19466562,3847445306,192.0,202.0,190.5,201.0,13.0,15592
223,2024-03-29,16786951,3353473847,199.0,204.0,193.0,200.5,-0.5,22297
224,2024-04-01,9692738,1870519397,200.0,200.0,188.5,193.0,-7.5,21996
225,2024-04-02,7198287,1377926560,193.5,196.0,189.0,191.0,-2.0,6329
226,2024-04-03,5200294,991553189,189.0,193.0,188.0,191.0,0.0,4931
227,2024-04-08,3037520,578314884,193.0,193.0,188.0,190.0,-1.0,2958
228,2024-04-09,4662300,870243228,190.5,191.0,185.0,185.5,-4.5,5331
229,2024-04-10,2907701,540714650,185.5,187.5,183.5,185.0,-0.5,3517
230,2024-04-11,3959477,727117832,183.0,185.0,181.0,183.5,-1.5,4281
231,2024-04-12,3665837,676039769,183.0,185.5,183.0,185.5,2.0,2928
232,2024-04-15,9771637,1841895042,185.5,194.0,184.5,186.5,1.0,8454
233,2024-04-16,10918056,1976059875,185.0,186.0,178.5,180.0,-6.5,7792
234,2024-04-17,6635764,1203940708,180.5,184.0,179.5,182.0,2.0,6343
235,2024-04-18,4639503,831836575,180.0,181.0,178.0,179.5,-2.5,4220
236,2024-04-19,8066560,1408960542,175.0,177.5,170.0,174.0,-5.5,5750
237,2024-04-22,5636072,960827910,172.5,175.0,168.0,169.0,-5.0,7334
238,2024-04-23,3827595,647788371,170.5,172.5,168.0,169.0,0.0,2673
239,2024-04-24,4320749,746739295,172.0,174.0,171.0,173.0,4.0,4204
240,2024-04-25,2840141,488113187,173.0,173.0,170.0,173.0,0.0,2490
241,2024-04-26,3543407,614775663,174.0,175.0,172.5,173.0,0.0,2857
242,2024-04-29,5165700,903282471,173.5,176.0,172.5,175.5,2.5,3399
243,2024-04-30,2979492,518161515,175.0,175.5,172.0,174.5,-1.0,2425
244,2024-05-02,8782573,1503284200,176.0,177.5,168.0,170.5,-4.0,6585
245,2024-05-03,7038417,1221134868,172.5,177.0,170.0,170.0,-0.5,5082
246,2024-05-06,5379012,913631799,172.5,172.5,168.0,168.5,-1.5,4813
247,2024-05-07,5381260,923170929,170.0,173.5,169.0,173.0,4.5,3805
248,2024-05-08,3879095,665333520,174.0,174.0,169.0,172.5,-0.5,3477
249,2024-05-09,5776520,1005195917,174.0,177.0,171.0,171.5,-1.0,4093
250,2024-05-10,10806212,1792024731,172.0,172.5,163.5,164.0,-7.5,8943
251,2024-05-13,3395698,559002171,164.0,166.0,163.5,165.0,1.0,2954
252,2024-05-14,3983025,653332208,164.5,166.0,161.5,165.5,0.5,3395
253,2024-05-15,3372321,562631664,166.0,168.0,165.5,166.5,1.0,2892
254,2024-05-16,4905075,826645245,167.0,170.0,166.5,168.0,1.5,4017
255,2024-05-17,4593462,770373252,168.0,169.0,166.0,169.0,1.0,3339
256,2024-05-20,3979173,679161898,170.5,172.0,169.0,170.5,1.5,3229
257,2024-05-21,4022293,694923920,171.5,174.0,171.0,173.5,3.0,2956
258,2024-05-22,3692194,639708502,173.5,174.5,171.0,174.0,0.5,3131
259,2024-05-23,3564814,615495735,174.0,174.5,171.0,171.5,-2.5,2898
260,2024-05-24,2948087,505107443,170.0,173.0,168.0,173.0,1.5,2585
261,2024-05-27,3715795,650347800,175.0,176.5,174.0,175.0,2.0,2887
262,2024-05-28,3387357,592905573,175.0,176.5,174.0,175.0,0.0,2936
263,2024-05-29,12758468,2369122535,175.5,191.5,175.5,189.0,14.0,10519
264,2024-05-30,9602071,1806124934,187.0,192.0,185.0,186.5,-2.5,20158
265,2024-05-31,10081131,1834277426,188.5,189.0,177.5,178.0,-8.5,14731
266,2024-06-03,6011868,1091293277,181.0,184.0,176.5,182.0,4.0,8823
267,2024-06-04,3757863,688751950,180.0,186.0,179.5,183.5,1.5,3471
268,2024-06-05,4214109,775407722,182.5,186.0,181.5,184.0,0.5,4022
